Brand Name,Address,latitude,longitude,charging type,charging port,cost per unit,payment type
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EESL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Blusmart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Blusmart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Blusmart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Blusmart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Blusmart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EFILL,"Plot No 550, Gali Number D-18 Chhatarpur Pahari, Main 100 Feet Rd, New Delhi, Delhi 110074",28.5079196,77.1850728,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"E-1/17A Palam Ext Near Vardhman Mall, Sector 7 Dwarka, New Delhi, Delhi 110075",28.5841269,77.0719511,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"RZ-37, Raghu Nagar Pankha Road",28.61175,77.05972,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EEE,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
EEE,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
HPCL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Kashyap E Charging Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Nabanita Das Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Luhania Auto  Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Manav E Rickshaw Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Yograj parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Krishna E- Rickshaw parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Raghu parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Jai Dada Dev Enterprises Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
A.S. Telematics Pvt Ltd Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Shri Subash Battery Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Malhotraa Swapping point Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Shri shyam enterprises Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Afsar parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Sahib Ji E Rickshaw Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Gautam Rickshaw Charging Centre Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
S K Motors Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Aniket E Rickshaw Swapping Point Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Echargeup,"G BLOCK ,KASIPURA SCHOOL NAGRI DAIRY NAJAFGARH",,,,20,,Cash/E Wallet
Echargeup,"RZ-728, Rajnagar, Part-2, Palam Village, New Delhi",,,,15,,Cash/E Wallet
Echargeup,"RZ-19c/Za, Gali no-3, Main Sagar Pur, South West Delhi",,,,15,,Cash/E Wallet
Echargeup,"B 13/ KH, 24/7/2, Vikas Vihar, Kakrola New Delhi-110043",,,,10,,Cash/E Wallet
Echargeup,"KH-No-61/24,PP No-167, C-Block, Main Goyla Road, Qutub Vihar-PH-I, Najafgarh, New Delhi",,,,10,,Cash/E Wallet
Echargeup,"Plot No-67/68, Shop No-2, Village Amberhai, Sector-19, Dwarka, New Delhi",,,,10,,Cash/E Wallet
Echargeup,"Shop No-RZ-62-K/6A, Ground Flour, Vashist Park New Delhi",,,,10,,Cash/E Wallet
Massive Mobility,Kalindi kunj Road Jaitpur,28.508337,77.337935,Charging,1,15,Cash/E-Wallet
Massive Mobility,"N118/R6, Wazirpur Village Ashok Vihar Phase 1",28.687672,77.173287,Charging,1,15,Cash/E-Wallet
Revos,sector 14 rohini,28.7175693511962,77.1259841918945,Charging,1,2,E-Wallet/Card/UPI
Revos,"7882, Dina nath road, kharian mohalla new delhi",28.6698506619531,77.2018376737833,Charging,1,,E-Wallet/Card/UPI
Revos,Pocket 3 Sector 23 Rohini Delhi,28.7218468618982,77.0788211748004,Charging,1,30,E-Wallet/Card/UPI
Revos,"shop no.2, harphool singh building ,clock tower, subzi mandi, delhi",28.6753179787367,77.201842367649,Charging,1,20,E-Wallet/Card/UPI
Revos,2466 roshnara road subzi mandi delhi,28.6725822968653,77.2017639130353,Charging,1,20,E-Wallet/Card/UPI
Revos,2466 roshnara road subzi mandi delhi 110007,28.6733918308134,77.2018467262387,Charging,1,20,E-Wallet/Card/UPI
Revos,sing Shbha rod Saktinagar 5/4  car max Amba chimera,28.6757678985595,77.1991348266601,Charging,1,50,E-Wallet/Card/UPI
Revos,M-358 chander shekhar azad colony kishan Ganj,28.6668491363525,77.1951675415039,Charging,1,,E-Wallet/Card/UPI
Revos,"B9/177,sector-5, rohini ,delhi-85",28.715103149414,77.108039855957,Charging,1,,E-Wallet/Card/UPI
Revos,"H.No-80, St.No-1, A-Block, Harit Vihar Colony, Burari, Delhi",28.7396167956603,77.1925166621804,Charging,1,,E-Wallet/Card/UPI
Revos,shop no12 old rohtak road kishan ganj market,28.6637955683993,77.1969721466302,Charging,1,50,E-Wallet/Card/UPI
Revos,sangam park dda market shop no14,28.6906876524917,77.1911557763814,Charging,1,40,E-Wallet/Card/UPI
Revos,sangam park dda market shop no14,28.6907026522197,77.190773896873,Charging,1,40,E-Wallet/Card/UPI
Revos,sangam park dda market,28.6905888307011,77.191418968141,Charging,1,40,E-Wallet/Card/UPI
Revos,8785 roashanara road new Delhi,28.6673048764867,77.2077324986457,Charging,1,50,E-Wallet/Card/UPI
Revos,House No 2 First Floor Ishwar Colony,28.6935607964493,77.1949725598096,Charging,1,100,E-Wallet/Card/UPI
Revos,4773A Roshanara road,28.670862016457,77.2023630514741,Charging,1,40,E-Wallet/Card/UPI
Revos,Shop No 6 Roop Nagar Delhi 110007,28.6832972310764,77.197473719716,Charging,1,40,E-Wallet/Card/UPI
Revos,Shop No 6 Roop Nagar Delhi,28.6832698766952,77.197370454669,Charging,1,40,E-Wallet/Card/UPI
EFILL,"Shop No.5, Lucknow Rd, Opp. Allahabad Bank, Banarsi Das Estate, Timarpur, Delhi-110054",28.6971921,77.2166152,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"Akash Ganga Apartment, Pocket-4, Rohini Sector-24",28.7264561,77.0834144,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"Address:27/1, Rajapur, Pocket 27/1, Sector 9, Rohini, Delhi, 110085",28.712543,77.123276,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
Power House Battery and Parts Traders Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Punjab Batteries Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Khan service center Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Rohini COCO Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
BMR Enterprises Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Chiranshu Charging Point Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Yash Electronics Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Sushil Parking  Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Rehmat Parking  Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Echargeup,"H. No. 4, Pocket -15A, FF,Rohini,North West Delhi",,,,70,,Cash/E Wallet
Echargeup,"Ground Floor , Floor Gate No.3, Rithala Metro Station, Area Covered by Green Fence, Village City",,,,15,,Cash/E Wallet
Echargeup,"House No-93, Shop No-PVT-1, Ground Floor, Block- B, Pocket -5, Sector-4, Rohini, New Delhi",,,,10,,Cash/E Wallet
Revos,Main road brijpuri phase-1 near brijpuri puliya Sony medical Delhi  110094,28.7083134969141,77.276582121849,Charging,1,50,E-Wallet/Card/UPI
Revos,Main road brijpuri phase-1 near brijpuri puliya Sony medical Delhi  110094,28.7083046750296,77.2765737399458,Charging,1,50,E-Wallet/Card/UPI
Revos,Main road brijpuri phase-1 near brijpuri puliya Sony medical Delhi  110094,28.7083293763043,77.2765734046697,Charging,1,50,E-Wallet/Card/UPI
Revos,"Home no.98,O block fhase 4 shive vihar dehli karaval nagar 94 near shiv shakti school",28.7268733978271,77.2829818725586,Charging,1,30,E-Wallet/Card/UPI
Revos,E11/162 shastri park Delhi 53,28.6725684711948,77.2535375878214,Charging,1,40,E-Wallet/Card/UPI
Revos,D-18/241 Brijpuri Main Road near Arun morden senior sec. School Delhi 110094,28.707253983268,77.2757580131292,Charging,1,40,E-Wallet/Card/UPI
Revos,D-18/241 Brijpuri Main Road near Arun morden senior Sec. school Delhi 110094,28.7072134021822,77.2761261463165,Charging,1,40,E-Wallet/Card/UPI
Revos,D-18/241 Brijpuri Main Road near Arun morden senior sec. School Delhi 110094,28.7071742914108,77.2759940475225,Charging,1,40,E-Wallet/Card/UPI
Revos,B 8 MAIN ROAD JOHRI PUR EXTANSION OPP LALIT BUILDER NEAHDFCR BANK ATM DELHI,28.7122329865951,77.2879124432802,Charging,1,40,E-Wallet/Card/UPI
Revos,B-8 JOHRI PUR EXTANSION OPP LALIT BUILDER NEAR HDFC BANK ATM DELHI,28.712478519548,77.287827283144,Charging,1,40,E-Wallet/Card/UPI
Revos,B-8 JOHRI PUR EXTANSION OPP LALIT BUILDER NEAR HDFC BANK ATM DELHI,28.7130386853849,77.2867406532168,Charging,1,40,E-Wallet/Card/UPI
Revos,D-18/241 main road Brijpuri near Arun morden public school,28.7068884588629,77.2759836539626,Charging,1,45,E-Wallet/Card/UPI
EFILL,"Near MRL school Prakash Vihar, Karawal Nagar, Delhi, 110094",28.73396,77.26943,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"B-193, Gali No.-16, Khajoori khas, North East Delhi, Delhi-110094",28.708321,77.258086,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
Shakumbhari Enterprises Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Samrat Electrical Vehicles Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Al-Hind Erickshaw Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Pawan Yadav Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Echargeup,"E-8 ,Main wazirabad road ,chand bagh, opp bhanjanpura petrol pump",,,,30,,Cash/E Wallet
Echargeup,"46-A G/F No-5 Gali Noo-1 Near kashi ram dairy,kabir nager ,shahdara EAST Delhi",,,,20,,Cash/E Wallet
Massive Mobility,"Shop No-48, NH-5, NIT, Faridabad",28.405363,77.305530,Charging,1,15,Cash/E-Wallet
Massive Mobility,"Gali No 3, Haider Pur Shalimar Bagh",28.719925,77.147019,Charging,1,15,Cash/E-Wallet
Massive Mobility,"WP-569, Wazirpur, Ashok Vihar",28.690285,77.174823,Charging,1,15,Cash/E-Wallet
Massive Mobility,"F-34, Laxmi Park, Peera Gadi Nihal Vihar",28.670840,77.068551,Charging,5,15,Cash/E-Wallet
Massive Mobility,"Plot no. 2, Kh no. 16/3/2(2-11), MBR Enclave Pochanpur extn",28.563851,77.049588,Charging,3,15,Cash/E-Wallet
Revos,142 Deepali Enclave Pitampura Delhi 110034,28.6944923400878,77.118911743164,Charging,1,20,E-Wallet/Card/UPI
Revos,"473, Britannia Rd, Tri Nagar, Delhi, 110034",28.6806158794797,77.1554455161094,Charging,1,10,E-Wallet/Card/UPI
Revos,"473, Britannia Rd, Tri Nagar, Delhi, 110034zypp",28.6807207,77.1553153,Charging,1,5,E-Wallet/Card/UPI
Revos,"plot no-57, kh. no-13/13, 13/1, 13/2 Railway road, samepur Delhi-42",28.7495053449427,77.1460011228918,Charging,1,,E-Wallet/Card/UPI
Revos,"473, Britannia Rd, Tri Nagar, Delhi, 110034",28.6807207,77.1553153,Charging,1,5,E-Wallet/Card/UPI
Revos,"473, Britannia Rd, Tri Nagar, Delhi, 110034",28.6807207,77.1553153,Charging,1,5,E-Wallet/Card/UPI
Revos,"BB-7A, SHOP NO.3, SHALIMAR BAGH,  NEAR UNDERPASS,OPP FLAG, NEW DELHI-110088",28.7196903228759,77.161018371582,Charging,1,20,E-Wallet/Card/UPI
Revos,"Nithari Chowk, Fauji Vatika, ShivRam Pan Bhandar
Kirari Suleman Nagar, Delhi-110086",28.7043342590332,77.0538101196289,Charging,1,10,E-Wallet/Card/UPI
Revos,Pocket 3 Sector 23 Rohini Delhi,28.7209403796492,77.0801807194948,Charging,1,30,E-Wallet/Card/UPI
Revos,"plot no-1,khasra no-768/1, siraspur",28.7605628967285,77.1264114379882,Charging,1,15,E-Wallet/Card/UPI
Revos,A 59 Gali No 6 Suraj Park Delhi 110042,28.7434107651609,77.1355824172496,Charging,1,20,E-Wallet/Card/UPI
Revos,baldev vihar delhi,28.7384079644107,77.0419029146432,Charging,1,40,E-Wallet/Card/UPI
Revos,shop No 18  Main Chowk Budhpur Delhi 110036,28.7814617156982,77.1375503540039,Charging,1,50,E-Wallet/Card/UPI
Revos,D 70 Guru Nanak Dev Colony Bhalswa dairy near shiv chowk Delhi 110042,28.7506011733978,77.1773454174399,Charging,1,70,E-Wallet/Card/UPI
Revos,f 53 Rajiv Nagar begumpur village New Delhi,28.7283687591552,77.056037902832,Charging,1,50,E-Wallet/Card/UPI
Revos,B 220 gali no.8 prem nagar 2 gaurav nagar anand nagar kirari suleman nagar delhi,28.7001800537109,77.0547790527343,Charging,1,30,E-Wallet/Card/UPI
Revos,"37A DDA JANTA FLAT PITAMPURA NEAR SHIVA MARKET
DELHI 110034",28.7009163796742,77.1321498602628,Charging,1,40,E-Wallet/Card/UPI
Revos,"37 A dda Janta flat Pitampura Shiva market
Delhi 110034",28.7009516696995,77.1321176737547,Charging,1,40,E-Wallet/Card/UPI
Revos,n-20 63b wazirpur indl area udham singh park a block,28.6979905011043,77.1602540463209,Charging,1,10,E-Wallet/Card/UPI
Revos,"C-63, Rajan Babu Road, Adarsh Nagar, Delhi-110033",28.7193732023745,77.1737760677933,Charging,1,50,E-Wallet/Card/UPI
Revos,house no 5 near old bus stand Badli village,28.7365788162159,77.1448015049099,Charging,1,,E-Wallet/Card/UPI
Revos,Ho 5 Badli village near old bus stand,28.7361090298177,77.144666723907,Charging,1,40,E-Wallet/Card/UPI
Revos,Ho 5 Badli village near old bus stand,28.7364362342094,77.1450797840952,Charging,1,40,E-Wallet/Card/UPI
Revos,F 1217 BALMIKI MANDIR MANGO L PURI,28.6964023932538,77.0962870493531,Charging,1,1,E-Wallet/Card/UPI
Revos,H no50  gali no7 onkar nagar B tri Nagar Delhi 110035,28.6733997731576,77.1593850106,Charging,1,40,E-Wallet/Card/UPI
Revos,H no50 Gali no7 Onkar Nagar Tri Nagar Delhi 110035,28.6734265417949,77.1593635529279,Charging,1,40,E-Wallet/Card/UPI
Revos,H n0 50 Gali no7 Onkar Nagar BTri Nagar Delhi 110035,28.673516849125,77.1594889461994,Charging,1,40,E-Wallet/Card/UPI
Revos,wp 65a pitam pura,28.7082320414858,77.1506695076823,Charging,1,,E-Wallet/Card/UPI
Revos,7724 Fasih Building Clock Tower Delhi 110007,28.6860917523024,77.185731343925,Charging,1,90,E-Wallet/Card/UPI
EFILL,"D-99, Sector-5, DISIDC Bawana Industrial Area, Delhi-110039",28.7981025,77.080616,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"&nbsp;E-127, near RYAN SECHOOL, Prahlad Vihar, Sector 25, Rohini, Delhi, 110042",28.7378801,77.0899587,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"Plot No.4, Opp Kanishka Farm, Near Rama Vihar Bus stand Main Kanjhawala Road, Delhi -110081",28.72842,77.04717,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"3/6, Shahdra GT Road nearby HP Petrol Pump, Delhi-110034",28.6754883,77.2917404,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"AW-115, Sanjay Gandhi Transport Nagar, Delhi -110042",28.739014,77.1493044,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"C 14, Plot No 65, Sma, Jahangirpuri Industrial Area, Azadpur, New Delhi, Delhi 110033",28.726506,77.1583246,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"A-38, DSIIDC, Bawana Industrial Area, Sec-5",28.7926999,77.0727241,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
EFILL,"A1/2, Britannia Rd, A1 Block, Block A1, Keshav Puram, Tri Nagar, Delhi, 110035",28.6816184,77.1548718,Charging,1,15,"Debit Card, Credit Card, BHIM/UPI, NetBanking, Wallet"
TPDDL,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Punjab EV Battery &amp; Invertor Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Anshu Battery Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Pappu Garage Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Preeti Automobile Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
RS Power Solutions Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
RK batteries Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Alco E-Rickshaw &amp; Battery Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Mahamaya Charging Point Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Harinder Charging Point Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Satyam Power Electronics Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
JS Enterprises Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
RS Power Solution Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Sharma ji E Rickshaw Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Jatin E Rickshaw Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Shivam E Rickshaw Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Lalit E Rickshaw Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Sunny parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Copper Power Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Vishal Batteries Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Shri Krishan Enterprises Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Supreme Power Solutions Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Attar battery service Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Gaba E Rickshaw Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
MAK Tyson Swapping station Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Shree Ram Parking Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Rehan Charging Point Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Jai Durga Charging Point  Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Tata Power PP1 Battery Smart,"NDMC Parking, Khan Market, New Delhi, 110003",28.600324,77.226883,Charging,1,9.5,Payment Gateway/e-Wallet
Echargeup,"Shop No. - 3, WC-2, Near Yadav Market,Village Shakurpur,New Delhi",,,,80,,Cash/E Wallet
Echargeup,"WZ-455, Azadpur,Near Rikshaw stand New Delhi",,,,85,,Cash/E Wallet
Echargeup,"H. No. WPX-219, Wazirpur Village,Delhi",,,,150,,Cash/E Wallet
Echargeup,"B-675 Bunkar Colony,Ashok Vihar Phase-4,New Delhi",,,,30,,Cash/E Wallet
Echargeup,"1354 , 2nd Floor,Multani Mohalla,RaniBagh,North West Delhi",,,,30,,Cash/E Wallet
Echargeup,"Village Shakurpur, New Delhi",,,,80,,Cash/E Wallet
Echargeup,"H. No.-C-5, KH. No. -566, G.F, Rajiv Nagar, Bhalswa Dairy, New Delhi",,,,30,,Cash/E Wallet
Echargeup,"Pooth kalan village near Brahm shakti Hospital, Budh Vihar, New Delhi",,,,30,,Cash/E Wallet
Echargeup,CW579 Sanjay Gandhi Transport Nager,,,,30,,Cash/E Wallet
Echargeup,"H.NO-192 kumhar wali gali Rampura,Trinagar",,,,30,,Cash/E Wallet
Echargeup,"WZ-4202,A/2,Sant Nager ,Rani Bhag",,,,30,,Cash/E Wallet
Echargeup,"P.S.Bhawan, A-25, G.T.Karnal Road, Industrial Area",,,,30,,Cash/E Wallet
Echargeup,WZ-396 Shakurpur Village Delhi,,,,30,,Cash/E Wallet
Echargeup,A-1/120 SEC-17 Rohini,,,,30,,Cash/E Wallet
